Sample Name,Component Name,Component Group Name,Expected RT,Retention Time Delta (min),Area,Height,Quality
42_CS1-2_t1,icit.icit_m1-0,icit,15.6,0.039460381,1703272.964,270439.0944,0.585814255
42_CS1-2_t1,icit.icit_m1-1,icit,15.6,0.038018544,7033695.352,1197865.152,0.547670248
42_CS1-2_t1,icit.icit_m2-1,icit,15.6,0.040871621,6804212.652,830772.109,0.662539487
42_CS1-2_t1,icit.icit_m2-2,icit,15.6,0.03715899,6842488.622,1132827.733,0.549238357
42_CS1-2_t1,icit.icit_m3-2,icit,15.6,0.032168803,558408.4961,96913.98808,0.57268377
42_CS1-2_t1,icit.icit_m3-3,icit,15.6,0.037120784,702976.3866,107625.0512,0.600374921
42_CS1-2_t1,icit.icit_m4-3,icit,15.6,0.036373158,206886.5662,36331.96217,0.538851098
42_CS1-2_t1,icit.icit_m4-4,icit,15.6,0.034529348,116671.0002,17213.01079,0.269673467
42_CS1-2_t1,icit.icit_m5-4,icit,15.6,0.036979325,50835.66002,8058.668855,0.458641436
42_CS1-2_t1,icit.icit_m5-5,icit,15.6,0.032181558,21883.90074,3537.073228,0.382917718
42_CS1-2_t1,icit.icit_m6-5,icit,15.6,N/A,N/A,N/A,N/A
42_CS1-2_t1,oaa.oaa_m0-0,oaa,13.955,0.034310977,16348792.44,3897313.357,0.412931329
42_CS1-2_t1,oaa.oaa_m1-0,oaa,13.955,0.036217964,267505.999,68938.91588,0.443533802
42_CS1-2_t1,oaa.oaa_m1-1,oaa,13.955,0.035767498,888767.3455,235880.4932,0.43796646
42_CS1-2_t1,oaa.oaa_m2-1,oaa,13.955,0.037333841,38778.70023,9876.72859,0.553061046
42_CS1-2_t1,oaa.oaa_m2-2,oaa,13.955,0.380796043,2145076.41,333705.9068,0.070464564
42_CS1-2_t1,oaa.oaa_m3-2,oaa,13.955,0.323019874,28687.84848,3485.483455,0.062364684
42_CS1-2_t1,oaa.oaa_m3-3,oaa,13.955,0.385410649,100854.427,14759.93003,0.078078712
42_CS1-2_t1,oaa.oaa_m4-3,oaa,13.955,0.354500881,21904.03892,2984.861072,0.0792825
43_CS1-3_t1,pyr.pyr_m0-0,pyr,4.553,0.036029348,346890.1264,50730.94241,0.594744609
43_CS1-3_t1,pyr.pyr_m1-0,pyr,4.553,0.036358367,15773.27911,2442.992784,0.525143658
43_CS1-3_t1,pyr.pyr_m2-0,pyr,4.553,0.031900407,8593.695766,1219.320231,0.100557979
43_CS1-3_t1,pyr.pyr_m3-0,pyr,4.553,0.031605394,74836.1502,11187.19385,0.743971253
43_CS1-3_t1,succ.succ_m0-0,succ,13.114,0.085893519,21708662.04,3241546.016,0.964567686
43_CS1-3_t1,succ.succ_m1-1,succ,13.114,0.088373536,1248542.946,188614.7406,0.966919599
43_CS1-3_t1,succ.succ_m2-2,succ,13.114,0.09139346,959531.8003,143810.6933,0.938518759
43_CS1-3_t1,succ.succ_m3-3,succ,13.114,0.092623655,49127.9948,7496.012415,0.891480048
43_CS1-3_t1,succ.succ_m4-4,succ,13.114,0.100867283,9987.70552,1277.417622,0.302264198
43_CS1-3_t1,mal-L.mal-L_m0-0,mal-L,13.646,0.042131254,140452208.2,7177231.291,0
43_CS1-3_t1,mal-L.mal-L_m1-1,mal-L,13.417,0.028577086,32620351.75,3040694.193,0.891138029
43_CS1-3_t1,mal-L.mal-L_m2-2,mal-L,13.417,0.029427885,17674035.04,1760097.292,0.882268802
43_CS1-3_t1,mal-L.mal-L_m3-3,mal-L,13.417,0.032513806,3988719.519,414120.8504,0.880305449
