Gene	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S1	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S2	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S3	S40	S41	S42	S43	S4	S5	S6	S7	S8	S9
Kif18b	1.9042970000000001	5.1245970000000005	3.25793	32.218143	31.388111	1.358492	0.47681999999999997	2.845575	11.218591	20.859015	60.36283100000001	8.606853	0.0	41.16037	38.714382	4.720222	0.0	0.717777	12.666972	23.600811	27.838141999999998	14.889783999999999	3.986242	0.302439	0.0	58.378223	25.470442000000002	16.222485	8.264969	0.36157	16.638554	21.879669	9.356867999999999	21.528395	9.714088	0.671852	1.496577	1.502517	4.589282	5.242318	38.146427	19.263929	7.190278999999999
Kif19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif1bp	39.915813	43.762122999999995	42.439869	41.498318	49.810547	25.816264999999998	33.925476	38.609196000000004	40.144157	24.022683999999998	47.798943	30.748381	23.921782999999998	50.620815	49.006190999999994	24.55661	19.557039000000003	26.179735	40.644341	42.160441999999996	32.866959	37.985626	27.879922999999998	26.812168	26.628914	53.268661	36.342377	22.993288	33.770901	34.866394	43.536442	37.548573	46.576344	32.853458	34.226055	28.795362	34.431881	44.564547999999995	54.679649	56.444630000000004	48.177971	46.959717	45.562218
Kif1c	31.552317	11.603744	11.420843	12.021333	16.687292000000003	18.540487	24.644882	18.703917	24.514692	12.863846	13.613408999999999	27.562184999999996	22.679625	16.551367000000003	16.695427	25.266254	27.691653999999996	18.082819	19.671419	19.498066	18.240973	23.252948999999997	23.851488	21.288496	21.053248999999997	14.020663	21.931841	15.70222	25.304037	15.615834	15.310388	17.580935999999998	22.367237	17.288957999999997	27.42963	21.028295999999997	16.776064	27.861946000000003	10.679911	15.208797	12.488959	16.949709	26.52692
Kif20a	4.073325	1.27207	1.362845	54.167896	51.681877	5.929816000000001	3.5093739999999998	3.159837	19.134998	20.524731	58.888332	14.840660999999999	1.3385340000000001	51.961769	45.836285	8.827065	1.9726150000000002	2.131842	28.041538	44.659634000000004	28.575457	36.367889	6.50478	1.955179	1.9798900000000001	70.762085	35.758553000000006	18.327171	12.103481	2.6674580000000003	42.851734	49.4902	11.960856	25.482782	14.166635999999999	2.516371	2.2580810000000002	2.879179	2.1678669999999998	2.560957	65.20159100000001	35.449428999999995	11.896263000000001
Kif20b	2.8811310000000003	5.66392	7.763967999999999	42.567532	38.556763000000004	6.017014	2.4921279999999997	6.758775	15.47625	24.051636	40.092009999999995	10.834287	1.540257	45.611427	40.506809000000004	10.918333	4.7697080000000005	2.128946	21.685379	50.748058	41.012012	25.200291	11.40704	3.3457879999999998	3.9844910000000002	41.547264	25.606236	22.474916	14.997071	2.403428	24.298932999999998	38.468959999999996	10.229231	27.299906	8.522842	1.435362	2.713388	2.9696029999999998	8.162279	10.499563	50.083969	31.64282	9.805776
Kif21a	9.590741	8.898064999999999	4.087152	4.527557	6.024971	2.795014	8.831579	15.193836	2.154769	2.07199	3.8919879999999996	10.894014	26.815728999999997	4.375931	6.288022	7.849887	29.444992	9.37383	2.202269	8.719923	9.684041	6.486583	10.248453999999999	24.844002	33.003002	4.605405	2.3046130000000002	4.178748000000001	14.397347	16.234953	2.059329	2.934566	10.312033999999999	6.067518	10.011559	9.576317	23.352425	10.705024	15.422172	10.67419	6.181441	3.246414	8.477911
Kif21b	0.070586	0.0	0.0	0.052951	0.075785	0.045943	0.05464600000000001	0.0	0.0	0.0	0.0	0.078182	0.0	0.0	0.0	0.215531	0.0	0.14310699999999998	0.0	0.04268	0.085845	0.0	0.0	0.208916	0.0	0.0	0.0	0.070991	0.035466000000000004	0.254389	0.0	0.0	0.060076	0.0	0.0	0.289269	0.0	0.0	0.0	0.0	0.0	0.166138	0.077461
Kif22	11.601861	12.97792	12.50497	75.541138	75.625938	9.383674000000001	7.357137	10.93392	55.831981999999996	38.153973	84.727203	23.126522	2.250404	94.301468	81.364456	17.925863	0.9700290000000001	3.835753	66.208984	77.629829	45.892948	68.731689	12.59877	4.187696	4.414458	98.984589	80.380524	38.667557	18.625832	4.898205	74.20458199999999	87.584435	20.896376	39.376183000000005	17.180651	5.912929	5.391565	11.443361999999999	11.045645	15.039517000000002	87.366623	75.16581	17.864008
Kif23	6.142956	8.996642	10.914468	32.286549	31.896013	6.392697	4.931062	6.740457000000001	15.742351999999999	17.063387	31.370974	14.395389999999999	2.6497040000000003	42.401534999999996	39.579948	14.703259	3.7922309999999997	2.113912	25.850525	35.383598	24.743608	22.103872	13.854232000000001	4.008826999999999	4.149269	41.433514	27.024928999999997	20.332123	15.299582000000001	3.6500440000000003	26.256727	37.133998999999996	10.921753	21.093517000000002	14.654417	2.526103	3.075858	6.935297	9.738408	13.827731	40.314144	24.31072	10.752604
Kif24	0.0	0.234719	0.0	0.372808	0.49144399999999994	0.0	0.097874	0.072978	0.0	0.0	0.391787	0.158021	0.0	0.640402	0.45915900000000004	0.0	0.0	0.0	0.0	0.072108	0.332677	0.0	0.0	0.172812	0.0	0.604507	0.0	0.09274500000000001	0.218716	0.0	0.088453	0.21959800000000002	0.06354299999999999	0.119131	0.0	0.0	0.0	0.088335	0.395375	0.0	0.695473	0.202453	0.0
Kif25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif26a	0.0	0.0	0.0	0.0	0.050005	0.0	0.0	0.065805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif26b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif27	0.0	0.0	0.0	0.0	0.0	0.10421199999999999	0.0	0.132941	0.0	0.0	0.0	0.155565	0.0	0.049983	0.0	0.240459	0.0	0.25640300000000005	0.0	0.0	0.0	0.0	0.295645	0.15423800000000001	0.0	0.0	0.0	0.267568	0.139719	0.0	0.059448	0.0	0.0	0.18423	0.0	0.04845	0.066648	0.09361	0.0	0.0	0.0	0.0	0.0
Kif2a	12.713428	18.888954000000002	14.583414000000001	17.858816	16.280525	10.247641	10.624075	17.188591	4.778687000000001	13.53324	16.842339000000003	13.995171	26.566227	16.632414	14.663196	10.974350999999999	31.048218	13.691776	5.471044	17.141057999999997	20.392321	8.060445	11.500993	23.192120000000003	30.953148	17.774628	9.095342	9.832942999999998	16.191225	15.905841	9.561227	11.62674	14.353039	15.580316	14.397943	10.736708	27.04818	12.412088	27.142296	20.882765	20.566671	6.259337	14.112309
Kif2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif2c	1.886814	1.126981	2.9215400000000002	56.396366	55.595486	5.551588	1.014202	1.941832	43.088879	23.051056	52.30687	16.809107	0.0	63.957893000000006	54.687034999999995	11.358386	0.462384	0.9828819999999999	47.479534	53.351833	30.028582	52.174853999999996	9.458885	0.692587	1.6208870000000002	65.93094599999999	45.614967	23.921623	15.806851000000002	0.756836	44.727837	55.933689	11.297891	27.846058000000003	13.276133999999999	0.8970440000000001	0.761971	2.309905	3.2133380000000002	1.9524080000000001	60.55595	42.213989	12.201874
Kif3a	16.994087	13.144682999999999	7.607239999999999	9.753931	16.310717	4.574358999999999	7.412	15.992472	6.612983	4.135877	5.675331	4.887683999999999	13.278460999999998	6.275466000000001	11.790433	7.486750999999999	47.793628999999996	4.71729	4.220235	15.718038	13.850210999999998	22.227463	7.439574	12.432567	19.833523	7.180411	5.4390220000000005	4.370898	6.921417	13.467031	4.387284999999999	12.899977999999999	13.638679999999999	7.1628240000000005	8.233079	5.5563519999999995	12.225788	7.804746000000001	25.776447	10.639396000000001	13.810381	6.535762	8.962322
Kif3b	4.994725	3.047555	2.403645	2.580189	3.280464	3.667186	4.678032	6.4380809999999995	4.319356	1.340207	2.5455099999999997	4.512537	5.088268	3.370514	3.452472	4.439654	7.07275	3.677458	3.365412	3.199147	5.196097	4.9091830000000005	4.3593	6.741344000000001	5.797904	2.943232	3.213877	1.822402	5.135915	4.421667	1.3133219999999999	3.3494029999999997	7.165478	2.856427	5.428688	6.228269999999999	5.250716000000001	7.662755000000001	5.0264169999999995	5.026315	3.185439	2.57665	5.970467
Kif3c	7.350237	6.15747	5.471709	2.3183700000000003	5.022979	4.681344999999999	5.392593	4.626635	1.930304	1.3864610000000002	2.626134	6.0973239999999995	6.109042	2.4508509999999997	2.8187900000000004	3.9160589999999997	3.8467839999999995	4.791036	0.787852	2.825478	3.633671	6.849260000000001	3.544917	6.260991000000001	6.699569	2.360057	2.0397119999999997	2.683388	6.570301	5.743666	1.363372	2.200392	7.672669	2.7963150000000003	5.61742	5.675898	5.685421	7.648489	6.6086089999999995	9.079666	1.8192509999999997	2.468752	6.3558650000000005
Kif4a	0.25396199999999997	0.641065	1.091692	11.301633	9.441577	1.54872	0.174913	0.295863	10.438152	11.197836	12.118567	5.235739	0.5650430000000001	20.319826000000003	17.006926999999997	3.94529	3.156661	0.0	13.987276999999999	20.328485	14.488395	7.355810000000001	4.292622	0.30287800000000004	0.0	21.770845	16.118387	8.22085	4.624075	0.591554	16.296354	21.215389000000002	2.547603	10.710132000000002	4.600226999999999	0.19151500000000002	0.541363	0.46691099999999996	0.589152	0.941732	13.614659	7.821231	3.496742
Kif5a	0.0	0.0	0.0	0.20286600000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.313967	0.0	0.0	0.371322	0.0	0.0	0.0	0.0	0.218995	0.0	0.0	0.0	0.0	0.0	0.0	0.43281499999999995	0.09701900000000001	0.09309500000000001	0.0	0.0	0.054535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083332	0.0	0.07386000000000001
Kif5b	40.619122	59.628372	46.137271999999996	37.829037	41.280735	28.163389000000002	32.841976	59.978409	19.490992000000002	27.837104999999998	35.763203000000004	33.884322999999995	81.25308199999999	44.480244	45.934883	24.846258	87.890877	38.448429	19.058512	58.383114	56.093284999999995	32.736897	34.907181	80.064087	101.13760400000001	44.077583000000004	23.755419	24.035307	39.476532	57.216499	22.810837	40.389114	48.215019	41.114525	33.606628	31.738958	85.612015	51.474464000000005	104.29870600000001	90.737724	52.395828	24.40251	42.930614
Kif5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12454100000000001	0.0	0.0	0.0	0.0	0.073098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kif7	5.144533	2.0638009999999998	0.541198	3.150173	3.639271	2.378654	6.588494	5.8029	6.566178999999999	2.2013409999999998	2.1072580000000003	4.56846	2.3109610000000003	2.932223	4.623101999999999	5.012894999999999	3.150069	2.566502	5.129906	4.805836	4.854357	14.133632999999998	2.265069	3.190744	1.504744	4.266022	4.236692	3.1423490000000003	5.4153080000000005	2.9988740000000003	2.723208	2.810637	4.761263	2.579671	4.861946	3.153869	2.601387	5.2751339999999995	1.760935	1.7415029999999998	3.725589	5.199822	5.345803
Kif9	1.416079	0.348756	0.9078379999999999	0.604384	0.30112	0.0	0.700476	3.392907	0.0	1.108847	0.6259100000000001	1.549919	0.0	1.9547080000000001	0.5789810000000001	1.2732860000000001	0.0	0.0	0.869352	0.549258	0.9825940000000001	0.0	0.135495	0.5226609999999999	1.81867	1.444324	0.366865	0.9018729999999999	2.410336	0.45465200000000006	0.548219	0.169537	1.069237	1.064616	0.9344709999999999	0.725749	0.574784	1.022573	1.757367	0.619408	1.7916150000000002	0.5057560000000001	0.36698000000000003
Kifap3	20.087517000000002	22.67527	17.525904	13.594296	17.975788	21.452969	21.385727	24.542479	2.037372	15.286831	14.144994	24.061586	23.437084	13.117953	10.48524	26.879143	28.295483	22.183485	7.714713000000001	14.061193	18.12829	8.582730999999999	20.285347	30.120651000000002	31.45686	13.044505000000001	9.830003999999999	11.411868	22.749504	25.374619	8.464866	11.721027000000001	24.478374	18.454369	19.323965	21.090702	31.23325	18.030235	20.836143	21.392832000000002	15.044176	6.628892	21.700617
Kifc1	9.767261999999999	8.009907	4.7453129999999994	55.65234	55.834633	7.774535	7.32339	7.309677000000001	126.269295	31.490276	43.964489	20.787775	3.251649	58.079212	62.277671999999995	20.480099	3.039555	4.033034	98.247086	70.489914	39.838692	87.930748	17.007614	3.58265	4.626565	60.122195999999995	80.07124300000001	37.832423999999996	18.217461	3.5777099999999997	45.823174	71.44004100000001	12.803046	25.203308	14.000110999999999	4.452086	3.3419260000000004	9.683997999999999	5.055942	4.881716	57.211631999999994	59.186691	18.247429
Kifc2	3.770581	2.193429	1.9342560000000002	2.358904	1.37141	1.451235	4.600814	6.642449000000001	0.0	1.533755	1.2384979999999999	1.765608	1.98194	3.5474629999999996	0.927425	2.21896	1.471249	1.662955	0.643304	0.8683540000000001	2.074252	1.0927120000000001	1.587028	3.677512	2.70038	1.698689	0.780496	0.9022379999999999	3.2274220000000002	5.048971	1.85382	0.365981	2.029632	1.22391	1.292607	2.935015	3.1253759999999997	2.679758	2.161309	3.896115	2.725427	0.748929	2.193149
Kifc3	45.913471	13.346209	6.9854389999999995	25.992764	37.496552	17.688248	23.116711	23.067198	50.034809	13.418871	31.706948999999998	18.261229999999998	2.875579	38.403458	33.908356	12.879563000000001	11.946496	9.378745	39.603283000000005	29.593832	21.387497	65.903175	8.260097	7.961483	5.080675	36.64843	27.669411	12.570552000000001	18.027662	10.647845	28.833067	26.425597999999997	27.555046	9.189884	11.836179	14.194369	6.358123	31.75452	15.100782999999998	14.532932	38.41254	35.448502000000005	37.749008
Kin	33.449818	34.306698	34.166171999999996	29.327946	25.054585	21.782459	23.523481	32.344288	32.030712	21.2167	33.835949	22.145151000000002	39.282261	35.876667	33.28989	29.728547999999996	32.770508	26.034868	21.808851	36.688961	27.539679	31.102622999999998	29.114798999999998	24.823376	27.857513	26.098892000000003	29.831656	24.266154999999998	30.854782	22.548975	28.9769	36.026577	28.464598	29.667834999999997	30.530689000000002	26.644104	30.907685999999998	41.089828000000004	40.157097	31.202717	33.721897	26.572456	24.465618
Kirrel1	2.242296	4.897805	2.285001	6.133559	8.879992	2.310404	4.937336	5.7289069999999995	4.082125	4.410044	8.437992	7.124459	2.088368	8.419226	8.419891	3.117573	3.719808	2.475041	4.159718	7.419044	12.69167	10.123965	2.728437	3.401447	2.706614	11.279356	5.795861	4.324756	1.43432	0.838306	4.918578	2.378094	7.094460000000001	6.050642	1.946995	3.5334260000000004	1.311509	3.757478	4.02859	0.981159	11.119361999999999	3.207033	2.4738900000000004
Kirrel2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kirrel3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kiss1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kiss1r	0.366295	0.775683	0.0	1.392702	0.482759	0.934422	1.059711	0.794131	0.370645	1.322219	0.932341	0.905134	0.722304	1.590792	0.81424	1.6650049999999998	0.0	0.931321	0.583855	0.310425	1.527664	0.0	0.11273499999999999	0.0	0.0	1.566561	0.791667	0.966822	1.277527	0.63095	0.819507	0.427925	1.367864	0.862489	0.974833	0.6533869999999999	0.386709	0.0	0.841141	0.0	1.2562280000000001	0.620649	0.668413
Kit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kitlg	0.0	0.0	0.0	0.12338099999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070998	0.0	0.17721900000000002	0.0	0.0	0.330045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kiz	20.743002	52.36401	44.841171	16.537819	18.869385	18.724970000000003	19.007092	30.16972	4.636074	25.947437	16.872675	24.772845999999998	20.554493	18.470774	16.620098000000002	22.797537	20.742138	31.613598	4.363128	13.431392	23.00662	9.416037	24.350485	28.420683	28.537518	15.877734	10.364113	23.964283	27.657038	34.272617	15.667407	15.052567000000002	21.639452	22.246559	28.944815000000002	26.719978	40.949795	25.586239000000003	58.621288	54.496531999999995	20.024004	12.636419	19.028009
Kl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klb	0.0	0.0	0.0	0.112876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137667	0.0	0.0	0.0	0.066586	0.0	0.0	0.0	0.0	0.0	0.0	0.20601799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klc1	184.198212	86.50527199999999	60.167252000000005	89.906059	120.496849	99.96489	135.218246	100.848236	429.16061399999995	88.50238	90.559387	117.29166399999998	132.900803	98.097061	135.041672	137.66047700000001	175.684753	118.858299	239.38067599999997	150.715561	128.419296	380.631653	104.814644	98.595894	137.253983	90.97261800000001	157.908127	123.985451	111.110786	99.817101	70.77516899999999	159.654556	142.085373	113.370438	96.646248	111.828865	99.650162	167.504852	96.001251	91.814743	96.26430500000001	153.326965	150.934402
Klc2	69.128799	55.862719999999996	43.377949	52.359562	74.08506	31.105705	61.7085	57.523830000000004	61.500141000000006	32.323170000000005	54.000893000000005	51.504124	31.16667	50.602856	59.250298	40.049355	22.71208	32.055908	50.721436	54.505458999999995	50.103519	74.12755600000001	33.640896000000005	38.499557	39.038596999999996	58.75950600000001	48.125690000000006	30.258307000000002	52.025276	45.183273	46.888687	55.021488	58.847462	47.709091	50.342304	43.66748	43.018710999999996	64.172714	48.943591999999995	55.866764	65.235428	52.797844	68.17585
Klc4	57.828686	32.402927000000005	32.592659000000005	22.898296	27.860466	29.091146000000002	51.446342	47.530289	29.823147	22.49091	21.661921	47.636002000000005	26.89115	22.189146	29.779099	41.109295	21.830694	32.785191	21.49184	35.775253	37.109756	33.674274	40.308475	28.728794	30.89333	23.747389000000002	41.239429	27.032873	48.147628999999995	29.680481	20.331732000000002	33.456802	56.131989000000004	31.434146999999996	51.655563	40.047764	28.486908000000003	48.64262	31.078119	31.778343	24.180885	29.143557	51.378815
Klf1	0.282825	0.0	0.0	0.724534	0.19413	0.315873	0.0	0.0	0.510375	0.399607	0.350543	0.0	0.622128	0.429342	0.0	0.0	0.0	0.0	0.0	0.40185	0.39208000000000004	0.0	0.0	0.0	0.307098	0.542409	0.298719	0.221428	0.128456	0.442125	0.0	0.0	0.31437800000000005	0.250123	0.0	0.264475	0.0	0.126579	0.406115	0.394918	0.0	0.0	0.0
Klf10	41.976803000000004	17.407404	17.566525	8.877349	34.391846	44.227581	52.056683	11.768955	8.006835	7.725211	32.901325	60.864712	9.954018	29.773193	14.970326000000002	18.586199	17.7854	12.450522	4.704393	25.841639	20.870094	18.389698000000003	37.752434	13.448489000000002	17.570555	22.642951999999998	8.902135000000001	11.276734	79.111496	42.347527	1.834598	5.1462650000000005	28.423414	33.624046	41.822140000000005	14.283295	24.474705	43.742062	21.744024	56.914531999999994	30.857899	13.307927	49.547382
Klf11	11.367264	16.657331	21.381384	7.832924	10.964525	7.786262	11.208515	16.734061999999998	5.540603	8.105805	9.566877	12.043891	9.277775	10.089179	10.196225	9.118902	9.512063000000001	12.487438000000001	5.5510720000000005	9.110747	14.580770000000001	7.754539	9.623339	13.223598	13.297644	9.568344	8.194598	7.799059	17.26054	17.635042000000002	7.3140220000000005	7.8087	11.420509	7.559233	15.071131	15.761559	18.60054	13.375824	23.90457	29.747177	10.898272	7.091765	10.254534
Klf12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klf14	0.0	0.0	0.0	0.21831	0.132705	0.0	0.0	0.211502	0.506346	0.416275	0.138674	0.0	0.0	0.0	0.327802	0.086168	0.0	0.106455	0.24161999999999997	0.0	0.467496	0.0	0.085051	0.13423800000000002	0.0	0.097131	0.18751900000000002	0.084264	0.20504499999999998	0.198403	0.18476199999999998	0.0	0.0	0.186069	0.055209	0.0	0.0	0.0	0.0	0.0	0.07282899999999999	0.10102699999999999	0.0
Klf15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.348378	0.0	0.0	0.0	0.0	0.130948	0.23493200000000003	0.0	0.0	0.0	0.056870000000000004	0.23950300000000002	0.332167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klf17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klf3	4.667431	18.705420999999998	3.193596	2.6271139999999997	15.368857	14.194456	9.374634	29.755596	2.423914	9.413886	11.877894	20.813063	10.91746	12.672869	8.744174000000001	11.487605	13.716735	5.398002	1.1905270000000001	11.513483	6.550244	3.7730410000000005	14.369437	8.998003	7.967022	17.588005	5.946937999999999	2.6314759999999997	28.345671000000003	28.824528000000004	8.185694	7.518524	30.508619	2.861951	23.574333	18.422033	26.872884999999997	24.143959	38.02626	15.889801	14.581767999999999	3.230786	26.30582
